year,scenario,timestep,wind_onshore,demand
2030,red,84,0.46792015851229707,0.7260418877619805
2030,red,85,0.3617210249903126,0.6182215769106961
2030,red,86,0.4343794467391228,0.6294679766208747
2030,red,87,0.515203146556889,0.6588972467510945
2030,red,88,0.3318950417904523,0.6636916875414323
2030,red,89,0.3914465068779481,0.619865884917056
2030,red,90,0.475418265814754,0.529903000187238
2030,red,91,0.545009111868494,0.5493516273028036
2030,red,92,0.3208787488516663,0.6190057130977428
2030,red,93,0.3983873720747845,0.7335442333077302
2030,red,94,0.496191769239131,0.638070069123496
2030,red,95,0.46941534996685386,0.6581868182963286
2030,red,96,0.28281775283504534,0.7394118997559265
2030,red,97,0.4665913437513284,0.5409402723510073
2030,red,98,0.5041715629523613,0.5871441026080355
2030,red,99,0.4987902645056751,0.5688906240185744
2030,red,100,0.38223504678506615,0.5711705476002679
2030,blue,1,0.45,0.75
2030,blue,2,0.45,0.5
2030,blue,3,0.75,0.75
2030,blue,4,0.75,0.5
2030,blue,5,0.6617628343108339,0.5094255065749675
2030,blue,6,0.5838756246075671,0.6329602572941768
2030,blue,7,0.6973044183846036,0.729141809624759
2030,blue,8,0.7113892030445681,0.6212236587034289
2030,blue,9,0.6455891511122243,0.6655253706673473
2030,blue,10,0.6532186203143849,0.5313228806253131
2030,blue,11,0.5043389343602491,0.5510310950004582
2030,blue,12,0.5498220596197241,0.6494098619449442
2030,blue,13,0.5606630889607039,0.5623254955088093
2030,blue,14,0.5877261131781901,0.6108920684864877
2030,blue,15,0.7268765258912829,0.5566555831862927
2030,blue,16,0.7366858690015539,0.5060890927745489
2030,blue,17,0.7193785247238438,0.6651405130804233
2030,blue,18,0.5494478760602649,0.5387086104078666
2030,blue,19,0.6352096810682983,0.6281012675612333
2030,blue,20,0.45506026011382006,0.5263659518504031
2030,blue,21,0.6273792810069675,0.6073012641765849
2030,blue,22,0.6336622955182056,0.5524897319348131
2030,blue,23,0.4994632677949971,0.6582079646389914
2030,blue,24,0.46470612373903897,0.6565616379785912
2030,blue,25,0.7453584933418773,0.6528273641580791
2030,blue,26,0.7016944748297498,0.6299674964794099
2030,blue,27,0.5237923929884207,0.5591132987700108
2030,blue,28,0.47327073263158403,0.5905233969036154
2030,blue,29,0.6759473592135764,0.7055541462922197
2030,blue,30,0.7180286447643162,0.5256783966441058
2030,blue,31,0.6529839855645325,0.7098232521509602
2030,blue,32,0.6099111535893452,0.5322226069264255
2030,blue,33,0.5370971622133971,0.7098687372078395
2030,blue,34,0.5754326419660163,0.654230801486979
2030,blue,35,0.7418967189011243,0.7168916830117367
2030,blue,36,0.566547230523636,0.6940164199916274
2030,blue,37,0.6689005935681163,0.5640247167952475
2030,blue,38,0.5467966908586662,0.5630776989693633
2030,blue,39,0.5947972032624869,0.739259921040038
2030,blue,40,0.7019530827541711,0.5264205567126404
2030,blue,41,0.7154852203606825,0.6022045452754927
2030,blue,42,0.6462365666309143,0.5349808898850298
2030,blue,43,0.6632872291533268,0.7399899768948156
2030,blue,44,0.6494516418114578,0.52530717384362
2030,blue,45,0.5233566777735034,0.6900989463283639
2030,blue,46,0.7076110550119618,0.5141302202234799
2030,blue,47,0.682941179885015,0.5205992932264102
2030,blue,48,0.5461060906795651,0.7045080741603571
2030,blue,49,0.5831880395811371,0.5246492291590963
2030,blue,50,0.5389665893787885,0.6664491899570971
2030,blue,51,0.5789085577513453,0.6518495606300027
2030,blue,52,0.5922499137267672,0.5748984549405691
2030,blue,53,0.5935176560634501,0.5245202516873058
2030,blue,54,0.4932372527036029,0.6449071440690659
2030,blue,55,0.6804106837760402,0.7496604043330839
2030,blue,56,0.47529467007908555,0.7409920267784644
2030,blue,57,0.5766169957555876,0.6901783616782537
2030,blue,58,0.6524682741689024,0.6644082154828397
2030,blue,59,0.6099219641504001,0.7190988118366535
2030,blue,60,0.6048631186573992,0.7398020460462205
2030,blue,61,0.5872989454677111,0.5603239998110676
2030,blue,62,0.48707789315189254,0.7007565017904425
2030,blue,63,0.5007772089554972,0.7071660010584386
2030,blue,64,0.46682270880432597,0.6489696681092794
2030,blue,65,0.6251313655549897,0.5913646753908348
2030,blue,66,0.5876414954289566,0.5036529083835266
2030,blue,67,0.6344007968895118,0.5429573048835858
2030,blue,68,0.7148915820717012,0.6934388622371453
2030,blue,69,0.7214534715652134,0.5915033480557785
2030,blue,70,0.6830477209654833,0.559180773293364
2030,blue,71,0.4555261002005934,0.5210283889420526
2030,blue,72,0.46773842910388386,0.6684707810188553
2030,blue,73,0.4987435493198886,0.5063733985463226
2030,blue,74,0.6609598061682289,0.6959102046775291
2030,blue,75,0.6609877685620484,0.6620721587382308
2030,blue,76,0.6208023695482046,0.6648286964232883
2030,blue,77,0.5692175684159919,0.5221694123486008
2030,blue,78,0.4763421191042463,0.7379885863097748
2030,blue,79,0.6690047544950515,0.7087449660537454
2030,blue,80,0.45339135096965943,0.6274642945710668
2030,blue,81,0.6284853052902382,0.6782561394857001
2030,blue,82,0.596485552287026,0.6469251631508224
2030,blue,83,0.4668038660578952,0.6361756540836052
2030,blue,84,0.617742042139823,0.7408788980225863
2030,blue,85,0.48093898898642795,0.6143144436919875
2030,blue,86,0.612211444188373,0.6133692128376024
2030,blue,87,0.6124882543038901,0.7280164952358261
2030,blue,88,0.7005383140080825,0.742236419856749
2030,blue,89,0.6766034501795362,0.676419576877914
2030,blue,90,0.7341144464432177,0.7035503978443335
2030,blue,91,0.4730301137451542,0.557559801980303
2030,blue,92,0.49098687214614173,0.5858201848513298
2030,blue,93,0.608111088026325,0.5385257334309206
2030,blue,94,0.6051152248665654,0.6156862711773217
2030,blue,95,0.5676132022100849,0.6518780569902727
2030,blue,96,0.5422709216967938,0.7114280670872275
2030,blue,97,0.7359980178966495,0.611431743228947
2030,blue,98,0.4747048790499238,0.6488327467042272
2030,blue,99,0.5971781240381244,0.532236093102541
2030,blue,100,0.7198177503369915,0.5675690248068435
