year,scenario,timestep,wind_onshore,demand
2030,red,84,0.4857988516771568,0.5772236587484828
2030,red,85,0.441162639321672,0.6448845039359427
2030,red,86,0.4980431011008215,0.542294093074571
2030,red,87,0.43871438825538317,0.589425642966326
2030,red,88,0.39073574439678677,0.644316318673909
2030,red,89,0.5924641226554536,0.5812911307906476
2030,red,90,0.582673500841741,0.5760108549616442
2030,red,91,0.4987007498095757,0.5346844388889717
2030,red,92,0.5576655577908174,0.5380336091779775
2030,red,93,0.44410825814805843,0.7416063383627733
2030,red,94,0.48910635219357124,0.6044472512612115
2030,red,95,0.3076122164693399,0.6205739560626113
2030,red,96,0.4063486691379768,0.6897357624541478
2030,red,97,0.4083051418010244,0.6985455430832286
2030,red,98,0.5002809151038325,0.5212477631446328
2030,red,99,0.28529769152260204,0.5671017992354301
2030,red,100,0.27854377552498844,0.7340797189538854
2030,blue,1,0.4,0.75
2030,blue,2,0.4,0.5
2030,blue,3,0.75,0.75
2030,blue,4,0.75,0.5
2030,blue,5,0.738994905393122,0.6792568306051951
2030,blue,6,0.6576782047085972,0.5555562119825342
2030,blue,7,0.5497278280694313,0.7361546063358396
2030,blue,8,0.5569937936106653,0.7176439863141134
2030,blue,9,0.6750993799962728,0.6003842633553341
2030,blue,10,0.5175787286444411,0.6137848233993717
2030,blue,11,0.46251810583945396,0.729869859915057
2030,blue,12,0.606081151628253,0.6876040066171465
2030,blue,13,0.5043902340616835,0.600795010691371
2030,blue,14,0.4180424745087826,0.7364366315717592
2030,blue,15,0.6024725752003273,0.6984986756667223
2030,blue,16,0.5818789199627294,0.6766904600586154
2030,blue,17,0.6551138390955611,0.6760249362356758
2030,blue,18,0.4863532680927403,0.6792838385593958
2030,blue,19,0.4538949751775039,0.710719285534079
2030,blue,20,0.6194517551141362,0.7459342559030318
2030,blue,21,0.4579646513758383,0.7266801936858456
2030,blue,22,0.5007151192469278,0.5330454020524308
2030,blue,23,0.5645195811419768,0.6421094132647092
2030,blue,24,0.6432527221237826,0.6829328854324738
2030,blue,25,0.5815471022921443,0.6869159960796221
2030,blue,26,0.7320029557361578,0.6369003266702403
2030,blue,27,0.589163434775639,0.5327093767165518
2030,blue,28,0.523477511750083,0.5876973213920185
2030,blue,29,0.6364106390418967,0.6776570459971557
2030,blue,30,0.48351717158943,0.5180227186308977
2030,blue,31,0.6872765403004074,0.5432233153531848
2030,blue,32,0.48014717698163745,0.7049073692094031
2030,blue,33,0.4915224396076858,0.5839862175944462
2030,blue,34,0.6021494094301004,0.5682060935877281
2030,blue,35,0.5083402121950177,0.5537293342683742
2030,blue,36,0.5817564165039588,0.521221884741104
2030,blue,37,0.6932500780668285,0.6311161739504441
2030,blue,38,0.6668758876054124,0.505444288540108
2030,blue,39,0.6505203621200354,0.6311059764880884
2030,blue,40,0.41406189594089216,0.6124703443384146
2030,blue,41,0.6098733030690151,0.5552272498906798
2030,blue,42,0.6690379918035003,0.6768544405029848
2030,blue,43,0.663133299789517,0.7154635129212511
2030,blue,44,0.6754756374253557,0.5036405941354997
2030,blue,45,0.5546256786086686,0.5663877137832861
2030,blue,46,0.7163818595055607,0.5903325308824643
2030,blue,47,0.605456759783344,0.6062668825414304
2030,blue,48,0.6037346000751473,0.5095325822156666
2030,blue,49,0.49810647146878406,0.6755356188404601
2030,blue,50,0.7085744933783771,0.6468232662969146
2030,blue,51,0.6640249958653199,0.6457399597301112
2030,blue,52,0.7108296129982988,0.6620718614145245
2030,blue,53,0.48876608885313527,0.7453731262511841
2030,blue,54,0.5438925210860792,0.6731282631701749
2030,blue,55,0.736211458581299,0.7443444832434001
2030,blue,56,0.7417053331031151,0.5109312858281823
2030,blue,57,0.5924596444443863,0.6712929081736525
2030,blue,58,0.7216823918516179,0.6672432452795194
2030,blue,59,0.7089835233858409,0.6671296282131092
2030,blue,60,0.5066619022014593,0.5125588887866089
2030,blue,61,0.4664365525486629,0.7253494932845287
2030,blue,62,0.6580250129709944,0.6122042337118918
2030,blue,63,0.4410441911185025,0.5816601289019063
2030,blue,64,0.6356498028312184,0.5250352085670686
2030,blue,65,0.6737934008539344,0.5023078079177524
2030,blue,66,0.6268292317878966,0.720383661861725
2030,blue,67,0.5617425520127421,0.5804019394817604
2030,blue,68,0.6731499324895615,0.637519329395881
2030,blue,69,0.537134729587027,0.5967729474052709
2030,blue,70,0.6592063915610882,0.6779183037332803
2030,blue,71,0.6770004564012342,0.692934162458281
2030,blue,72,0.7360245595118692,0.7278565790174263
2030,blue,73,0.5202116675429569,0.5283755543972053
2030,blue,74,0.5118332973687785,0.5711014918087416
2030,blue,75,0.716637266615721,0.7322394926851836
2030,blue,76,0.4326034507247815,0.629713624775811
2030,blue,77,0.6650609130611294,0.6897407012876102
2030,blue,78,0.41852631789165773,0.5058499709657884
2030,blue,79,0.6799555306977894,0.5686911132076213
2030,blue,80,0.652033434603206,0.6357186938578875
2030,blue,81,0.6580661414653497,0.6227447143661212
2030,blue,82,0.5640328359049821,0.7423199690543602
2030,blue,83,0.40531165442330164,0.5634322080883507
2030,blue,84,0.537604227936547,0.7070253112642128
2030,blue,85,0.5625032192378748,0.6757143825515518
2030,blue,86,0.5779022454985003,0.6171045918779813
2030,blue,87,0.6929782498584203,0.5046848584027595
2030,blue,88,0.6647103486434645,0.6299230412444029
2030,blue,89,0.4461299689846717,0.5765491876605646
2030,blue,90,0.5542361822425966,0.7002751764518874
2030,blue,91,0.5749568917750014,0.6573407508230485
2030,blue,92,0.40051282090532947,0.7260722799022605
2030,blue,93,0.4211428988970814,0.6421539078507642
2030,blue,94,0.4835794436386797,0.6632883952760821
2030,blue,95,0.7053631568554412,0.72004861938224
2030,blue,96,0.7092410891542604,0.5726536744925665
2030,blue,97,0.5467011477295056,0.6075427017562741
2030,blue,98,0.6227618495408251,0.5902652485959976
2030,blue,99,0.6217908066814875,0.6821257866651618
2030,blue,100,0.5064611008511709,0.6285368416358972
